SN,A_Indep_Front,A_RollSpeed_Front,A_R2R2W_Front,KM_Front,KM_DEV_Front,A_Indep_Rear,A_RollSpeed_Rear,A_R2R2W_Rear,KM_Rear,KM_DEV_Rear,TR_PWM_SLOP_FRONT,TR_PWM_OFFSET_FRONT,R2_Front,TR_AccuENC_RATIO_FRONT,TR_PWM_SLOP_REAR,TR_PWM_OFFSET_REAR,R2_Rear,TR_AccuENC_RATIO_REAR,status
DRW321811061,0.342133,0.000599,62.664981999999995,0.041312,0.036726,0.290481,0.0006320000000000001,57.562776,0.041728,0.019722,1.340372,-34.609839,0.9999899999999999,9.076235,1.365997,-42.285544,0.999999,9.179073,P
DRW321811081,0.381885,0.00045599999999999997,74.25121999999999,0.041833,0.006308,0.345323,0.000646,72.69281099999998,0.042004,0.008797,1.348849,-37.905501,1.0,9.075928,1.373958,-42.541223,0.999998,9.174551,P
DRW321811071,0.319834,0.00055,120.976875,0.041296,0.015013999999999996,0.4508970000000001,0.000661,108.459435,0.042256,0.020636,1.337761,-42.6753,0.999992,9.076528,1.369853,-42.582435,0.999995,9.183658,F
DRW321811151,0.366564,0.0005480000000000001,60.587103000000006,0.041745,0.030560000000000007,0.359858,0.000718,83.612612,0.041673,0.017491999999999997,1.333903,-43.643637,1.0,9.076313,1.352302,-46.52004,0.999981,9.176029,P
DRW321811251,0.378224,0.00047000000000000004,78.02640799999999,0.041111,0.019499,0.311788,0.000776,87.49940699999998,0.041361,0.026027,1.366947,-33.573491,0.9999979999999999,9.074736,1.363686,-42.26024,0.999983,9.175651,F
DRW321811281,0.43751599999999996,0.000566,38.200185999999995,0.041238,0.031945,0.358952,0.000536,34.155926,0.040741,0.020058000000000003,1.342362,-42.56978,0.999991,9.074144,1.359475,-46.913631,0.999967,9.179337,P
DRW321811301,0.392398,0.000759,49.692054999999996,0.041152,0.010153,0.510139,0.000567,40.592332,0.041356,0.007637,1.3566,-29.406413,1.0,9.074473,1.36179,-47.678175,0.999985,9.179616,P
DRW321811331,0.365112,0.000489,85.161959,0.041167,0.025108,0.403705,0.00088,48.544824,0.040929,0.024391,1.3255940000000002,-34.997244,0.9999979999999999,9.076204,1.345227,-39.638491,0.99999,9.17622,F
DRW321811321,0.30621,0.0008529999999999999,117.753975,0.041985,0.012695,0.22110700000000005,0.0008300000000000001,82.583855,0.04135,0.011415,1.319189,-38.968344,0.9999950000000001,9.076962,1.34685,-42.635039,0.999999,9.182079,P
DRW321811361,0.387784,0.0005780000000000001,87.01264499999999,0.041959,0.027797,0.327202,0.0006519999999999999,66.451994,0.041264,0.030269,1.356231,-36.932326,0.999993,9.076292,1.357511,-46.339865,0.999999,9.179529,F
DRW321811381,0.389427,0.000617,71.916093,0.042043,0.026838,0.448007,0.0007570000000000001,72.18748599999998,0.041652,0.047131,1.347367,-37.898052,1.0,9.076483,1.363793,-42.871442,0.999988,9.176649,P
DRW321811391,0.274108,0.0007700000000000001,110.19153100000001,0.042023000000000005,0.040404,0.357042,0.000558,73.545997,0.041275,0.02627,1.354858,-40.223315,0.9999959999999999,9.07585,1.366559,-43.527745,0.999998,9.176809,P
DRW331810031,0.517211,0.000491,120.72126000000002,0.042173,0.006462000000000001,0.351365,0.000772,58.808796,0.041906,0.034771,1.338502,-35.05652,0.9999879999999999,9.076318,1.341562,-39.917856,1.0,9.178125,F
DRW331810041,0.334726,0.000749,78.895395,0.041978,0.016915,0.43333,0.000481,56.060282,0.041705,0.022144,1.3637219999999999,-23.08166,0.999978,9.075003,1.346231,-43.75437,0.999989,9.178204,P
DRW331810061,0.526718,0.000484,75.720011,0.042282,0.018246,0.322256,0.0004940000000000001,98.848507,0.041667,0.017646000000000002,1.344731,-32.041472,0.999951,9.075378,1.362164,-42.15231,0.999964,9.179935,P
DRW331810081,0.346675,0.000837,62.555364000000004,0.041634,0.025983,0.319143,0.00066,60.09879599999999,0.041082,0.015362,1.348957,-31.172310999999997,1.0,9.075595,1.351423,-42.071316,0.999973,9.176978,P
DRW331810101,0.33627199999999996,0.000699,70.074136,0.041662,0.025678,0.312916,0.000593,75.934054,0.041566000000000006,0.034559,1.345732,-36.330427,0.9999969999999999,9.075585,1.346435,-43.930513,0.999998,9.177372,P
DRW331810121,0.354024,0.000733,80.48839,0.041804,0.017787,0.31114,0.000617,64.718328,0.041552,0.034101,1.352874,-51.338357,0.99998,9.075506,1.351365,-45.645936,0.999981,9.176407,P
DRW331810141,0.374614,0.00061,73.266979,0.041106,0.0050880000000000005,0.32318800000000003,0.0005690000000000001,96.881794,0.041112,0.030684,1.330302,-48.798836,0.999993,9.076236,1.361004,-43.361175,0.999989,9.178977,P
DRW331810161,0.328385,0.000731,66.060707,0.041432,0.012573,0.388837,0.000869,42.930994,0.041432,0.064789,1.3582809999999998,-45.544503000000006,0.999991,9.077294,1.366667,-43.467054,0.999998,9.179207,P
DRW331810181,0.348693,0.000721,54.944986,0.041815,0.018514,0.353925,0.00044,95.853463,0.041862,0.015784,1.3567049999999998,-36.545642,0.999994,9.075385,1.370235,-47.117073,0.999996,9.178644,P
DRW331810191,0.310057,0.00047599999999999997,58.884601,0.041811,0.027458,0.336547,0.000592,52.220118,0.041931,0.026148,1.365859,-35.957214,0.9999950000000001,9.07613,1.367393,-40.923029,0.999959,9.176398,P
DRW331810221,0.35948,0.000697,65.698813,0.041982,0.05093,0.354306,0.000666,102.511536,0.041838,0.058778,1.373796,-41.267610999999995,0.9999889999999999,9.076171,1.380194,-42.871569,0.999999,9.177754,P
DRW331810241,0.359699,0.000594,80.135889,0.041825,0.046110000000000005,0.392883,0.0007019999999999999,37.255947,0.041815,0.015666,1.354018,-36.361743,0.9999969999999999,9.076032,1.363713,-38.228257,0.999994,9.178473,P
DRW331810261,0.27986,0.000522,99.440577,0.041909,0.027576,0.341686,0.000585,47.700368,0.041859,0.024824,1.359464,-36.006667,0.999991,9.076313,1.36911,-41.36127000000001,0.999997,9.17632,F
DRW331810271,0.31948699999999997,0.000502,86.162223,0.042174,0.030998,0.34601,0.0006929999999999999,43.138628,0.041778,0.043696,1.363581,-36.762893,0.9999819999999999,9.075955,1.356514,-42.787202,0.999979,9.17742,P
DRW331810331,0.357104,0.000721,62.97726,0.041667,0.06447,0.31610900000000003,0.000657,58.983499,0.041592,0.014865,1.344114,-34.353268,0.9999979999999999,9.076165,1.353335,-42.46066500000001,0.999997,9.179402,P
DRW331810351,0.332471,0.00055,80.147603,0.041494,0.020279,0.315416,0.000429,50.493415,0.04134,0.022451,1.318797,-40.624434,0.9999950000000001,9.075383,1.350247,-43.202948,0.99999,9.179413,P
DRW331810371,0.42546000000000006,0.000679,44.950527,0.041652,0.029451,0.456043,0.000596,56.41212,0.042005,0.036318,1.357054,-33.545111,0.9999899999999999,9.07644,1.3680370000000002,-40.073877,0.999969,9.179116,P
DRW331810381,0.354636,0.000584,94.303342,0.041725,0.040884,0.266638,0.0006259999999999999,68.52954,0.04124,0.049135000000000005,1.3521940000000001,-38.291831,0.9999979999999999,9.075887,1.380445,-39.271717,1.0,9.176732,P
DRW211810431,0.355588,0.000638,62.182088,0.040833,0.037451,0.21838,0.000495,66.425363,0.040738,0.032458,1.340411,-40.155157,0.9999979999999999,9.075089,1.365364,-40.186973,1.0,9.175713,P
DRW211810421,0.265166,0.0008380000000000001,64.101299,0.041022,0.06284400000000001,0.320124,0.0007019999999999999,33.062626,0.04163,0.043238,1.342574,-38.629484000000005,0.9999819999999999,9.075214,1.382027,-39.153279,1.0,9.174666,P
DRW331810401,0.22544,0.000589,55.465008,0.041478,0.032106,0.27212600000000003,0.000663,85.06118199999997,0.041808,0.019398,1.331999,-46.698944,0.9999819999999999,9.075477,1.362241,-47.235394,0.999954,9.175914,P
DRW331810411,0.364809,0.000504,39.751523,0.041436,0.010849,0.29343400000000003,0.000571,44.64598400000001,0.04175,0.035317,1.329812,-35.94082,1.0,9.073193,1.347463,-40.607418,0.999999,9.176309,P
DRW331810461,0.374707,0.000863,57.0064,0.041752,0.062752,0.25556100000000004,0.000518,97.660502,0.04118,0.030002,1.342514,-40.538068,0.9999899999999999,9.075899,1.355272,-47.460831,0.999999,9.175605,P
DRW331810481,0.258278,0.0005480000000000001,101.801009,0.041429,0.007693000000000002,0.342644,0.00038,41.793488,0.041272,0.008464,1.336135,-34.916022999999996,0.999999,9.075546,1.367068,-42.852342,0.999997,9.176278,P
DRW331810501,0.401958,0.0005110000000000001,70.338015,0.042197000000000005,0.018233000000000003,0.330259,0.000605,43.138407,0.041922,0.019622,1.347425,-40.073394,0.999999,9.075903,1.363608,-42.192105,1.0,9.175659,P
DRW331810441,0.220464,0.000837,43.363397,0.041804,0.044134,0.274177,0.00063,82.607061,0.041295,0.036421,1.336082,-38.899083000000005,0.9999620000000001,9.077018,1.354737,-42.11098,0.999979,9.181219,P
DRW331810531,0.339944,0.000708,60.836838,0.041363,0.023924,0.307784,0.000538,87.793784,0.041272,0.012589,1.342303,-35.369115,0.9999979999999999,9.075835,1.354707,-46.655909,1.0,9.177711,P
DRW331810551,0.2759,0.000786,90.57114,0.041776,0.054522,0.283219,0.000638,65.252827,0.041325,0.034322000000000005,1.339218,-40.135486,0.999994,9.075609,1.352249,-48.170605,0.999982,9.177412,P
DRW331810571,0.315186,0.000669,81.719161,0.041789,0.037364,0.362994,0.000718,83.85825799999998,0.041889,0.036657,1.3428959999999999,-38.996876,0.9999870000000001,9.075578,1.362217,-44.413187,0.999997,9.177353,P
DRW331810581,0.368115,0.000607,99.174377,0.041862,0.028158,0.35935,0.000646,78.88103000000002,0.041261,0.005538,1.353728,-35.998326,0.9999959999999999,9.075703,1.354807,-44.651563,0.999961,9.17699,P
DRW331810601,0.409366,0.000436,89.12257,0.041886,0.013703,0.302949,0.0007379999999999999,103.594124,0.041682,0.050761,1.355504,-40.442907,1.0,9.075783,1.360141,-46.291139,0.999988,9.17654,P
DRW331810621,0.32151599999999997,0.0009599999999999999,77.035205,0.042104,0.021882,0.329789,0.000669,71.047217,0.041731,0.035502,1.364539,-39.439018,0.9999979999999999,9.075546,1.370664,-47.454843,0.999938,9.175883,P
DRW331810641,0.36551100000000003,0.00064,83.045074,0.041999,0.026638,0.310596,0.000849,84.519059,0.042156,0.071346,1.363415,-48.022389000000004,0.999999,9.075095,1.372592,-41.692111,1.0,9.178337,P
DRW331810661,0.32155300000000003,0.000554,83.033598,0.041486,0.028058,0.324918,0.000666,76.79333199999998,0.041762,0.033188,1.325874,-37.662325,0.999994,9.076927,1.355711,-42.324248,0.999993,9.181184,F
DRW331810681,0.348715,0.0010199999999999999,105.943505,0.041953,0.056008,0.31104,0.0006730000000000001,84.86471,0.041396,0.030857,1.3518139999999998,-39.942692,0.999999,9.076696,1.366831,-45.299,0.999967,9.177192,P
DRW331810711,0.363521,0.000672,50.12478,0.042114,0.032569,0.433118,0.000746,110.037601,0.042258,0.053482,1.359259,-46.929879,0.9999549999999999,9.076687,1.36322,-46.748278000000006,0.999999,9.177317,P
DRW331810721,0.40272199999999997,0.000805,59.309701000000004,0.042298,0.055483000000000005,0.29153,0.0007769999999999999,125.020117,0.041914,0.055107,1.3735030000000001,-36.692011,0.999999,9.075194,1.369155,-39.470804,0.999992,9.179902,P
DRW331810741,0.339621,0.00079,81.140905,0.042178,0.038636,0.333351,0.0007160000000000001,120.177369,0.041841,0.038699,1.35863,-37.837286,0.9999809999999999,9.076213,1.364522,-43.365765,0.999989,9.176197,P
DRW331810771,0.34186500000000003,0.000603,65.197797,0.040833,0.056174,0.366984,0.000363,50.909123,0.04095,0.015813999999999998,1.361014,-31.448985999999998,0.9999879999999999,9.076242,1.363394,-48.265448,0.999998,9.18042,F
DRW331810781,0.277354,0.00062,91.073039,0.041978,0.01734,0.331102,0.000558,57.923565,0.041819,0.049456,1.3462610000000002,-39.310126000000004,0.999994,9.074956,1.362127,-52.692562,0.999951,9.179025,P
DRW331810801,0.395881,0.000472,83.360557,0.041679,0.042414,0.370506,0.0004980000000000001,94.628107,0.041559,0.027792,1.336646,-40.403068,0.9999889999999999,9.075688,1.358213,-45.821271,0.999999,9.179194,P
DRW331810811,0.634844,0.000811,88.548291,0.042435,0.064808,0.278307,0.00045,53.944722,0.041813,0.003121,1.375332,-39.469542,0.9999899999999999,9.076401,1.363791,-48.268941,0.999978,9.179291,P
DRW331810861,0.399098,0.0008179999999999999,78.46808399999999,0.042114,0.028412,0.309743,0.000785,55.826901,0.041368,0.022824,1.351602,-41.090718,0.9999889999999999,9.07651,1.360017,-43.161966,0.999971,9.179713,P
DRW341810011,0.41995699999999997,0.000566,64.685841,0.04128,0.046807,0.357091,0.000724,85.171242,0.040899,0.010901,1.350692,-38.703799,0.9999620000000001,9.076342,1.363781,-40.711758,0.999996,9.176407,P
DRW341810021,0.31896599999999997,0.00059,75.002965,0.041836,0.046985,0.305666,0.000666,43.6455,0.041451,0.023725,1.371689,-37.95606,0.999983,9.075834,1.355004,-45.429067,0.999968,9.175991,P
DRW341810031,0.41039200000000003,0.000615,88.644538,0.040964,0.040345,0.394733,0.000704,61.310339,0.04075,0.024976,1.349198,-37.619701,1.0,9.075929,1.360943,-43.93363400000001,0.999984,9.174876,P
DRW341810041,0.509953,0.000874,63.730663,0.041677,0.027593,0.344497,0.0005679999999999999,89.884702,0.041774,0.028429000000000006,1.348358,-33.210087,0.999994,9.075269,1.361746,-41.01475900000001,0.999998,9.177084,P
DRW341810051,0.36422,0.0007830000000000001,94.95585600000001,0.041814,0.040798,0.297794,0.000785,68.014381,0.041783,0.023726,1.356619,-38.094145000000005,0.999992,9.076477,1.360915,-39.766736,0.999989,9.1794,P
DRW341810071,0.344044,0.000659,112.167969,0.041522,0.054270000000000006,0.35176,0.00078,86.690201,0.041465,0.022967,1.35553,-33.93039,0.9999899999999999,9.07375,1.348773,-43.380209,1.0,9.178987,P
DRW331810821,0.301126,0.0010429999999999999,74.56097199999999,0.041647,0.004658,0.319982,0.000963,62.808647,0.041405,0.053882000000000006,1.3632520000000001,-29.358574,0.9999950000000001,9.076964,1.365458,-44.585543,0.999995,9.181236,F
DRW341810111,0.274061,0.0005650000000000001,120.84435900000001,0.04217,0.045585,0.369065,0.000772,78.38520799999998,0.041769,0.023842,1.3530790000000001,-39.739816999999995,0.999978,9.07611,1.355065,-38.168205,0.999996,9.178831,P
DRW341810121,0.292392,0.0008730000000000001,106.442311,0.041948,0.016121,0.351606,0.0005009999999999999,74.763838,0.041628,0.013672,1.34998,-38.59325,0.9999959999999999,9.076577,1.347135,-40.438504,0.999965,9.177964,P
DRW341810141,0.315909,0.000915,100.500069,0.041269,0.03878,0.402361,0.000676,94.639157,0.041802,0.039306,1.343579,-35.407306,1.0,9.076529,1.354962,-41.977077,0.999999,9.174461,P
DRW341810181,0.282613,0.000735,131.880629,0.041717,0.03639,0.365306,0.000717,63.79176999999999,0.041009,0.025324,1.34206,-36.848166,0.999994,9.075876,1.334501,-45.049995,0.999997,9.178849,P
DRW341810171,0.247142,0.000582,100.40106,0.041553,0.050238,0.277992,0.000558,94.409313,0.04118,0.017544,1.3510229999999999,-35.545908000000004,0.9998940000000001,9.075574,1.357559,-41.564303,0.999987,9.174455,P
DRW341810201,0.388522,0.00098,99.0273,0.042221,0.053907,0.326433,0.000682,71.259049,0.042014,0.047942,1.334761,-40.644890999999994,0.999985,9.076043,1.364894,-41.655033,0.99998,9.177168,P
DRW341810231,0.384752,0.000724,96.127066,0.041856,0.029093,0.309952,0.000684,78.01801,0.041556,0.023241,1.35541,-33.540258,0.999993,9.075809,1.350342,-45.04502,1.0,9.174945,P
DRW341810251,0.341097,0.0006730000000000001,92.03739,0.042177,0.029560000000000006,0.367992,0.00074,89.384238,0.04187,0.026609,1.360358,-32.707132,0.999994,9.076082,1.370231,-39.885384,0.999974,9.178634,P
DRW341810271,0.323285,0.0006929999999999999,121.087795,0.042116,0.026902,0.417441,0.0007740000000000001,70.181875,0.041689,0.036158,1.344557,-40.103679,0.9999969999999999,9.076055,1.348688,-45.212787,0.999977,9.178698,P
DRW341810281,0.380733,0.000713,90.37776099999999,0.042058,0.01315,0.300532,0.000763,100.093975,0.042307,0.037865,1.347756,-30.988963000000002,1.0,9.07569,1.372271,-43.655777,0.999996,9.177195,P
DRW341810311,0.31161700000000003,0.000662,89.69729,0.041735,0.020088,0.300619,0.00065,78.240229,0.041604,0.027937,1.344902,-40.236901,0.9999979999999999,9.076268,1.370672,-40.596351,0.999988,9.172685,P
DRW341810321,0.361867,0.000739,111.63733799999999,0.04197,0.048385,0.380816,0.000458,77.689598,0.041764,0.013393,1.349328,-39.825946,0.9999950000000001,9.07468,1.375556,-43.232294,0.999973,9.175968,P
DRW341810341,0.403866,0.000893,100.68692800000001,0.042008,0.04589,0.407099,0.000768,105.513321,0.042221,0.056753,1.357293,-35.944765999999994,0.999993,9.075036,1.360621,-41.309072,0.999985,9.176324,P
DRW341810351,0.315424,0.000778,92.51332099999999,0.041816000000000006,0.030964,0.34251,0.000825,93.017541,0.041795,0.044003,1.357338,-31.718140999999996,1.0,9.076073,1.36604,-42.861143,0.999988,9.177633,P
DRW341810381,0.404339,0.00031800000000000003,86.772304,0.042036,0.019134,0.376418,0.000601,51.628491,0.041652,0.008112000000000001,1.352411,-37.102649,0.9999959999999999,9.076103,1.37098,-39.543753,0.999985,9.180279,P
DRW341810411,0.32956399999999997,0.000452,79.728027,0.041695,0.003694,0.30701300000000004,0.000559,72.167374,0.041705,0.020975,1.346382,-35.911765,1.0,9.075299,1.350474,-40.887245,1.0,9.177595,F
DRW341810431,0.34271999999999997,0.000576,66.172313,0.041694,0.013083,0.314258,0.0008029999999999999,99.233275,0.041677,0.035646,1.351104,-36.590181,1.0,9.073554,1.357993,-40.287482,0.999994,9.175807,F
DRW341810421,0.321846,0.000491,81.870549,0.041564,0.026564,0.29395,0.000621,77.361187,0.041672,0.039124,1.35709,-33.271725,1.0,9.07598,1.367328,-37.927784,0.999999,9.178833,F
DRW341810441,0.350074,0.000489,107.53583799999998,0.041719,0.015082,0.315021,0.001074,64.793802,0.041337,0.030212,1.353173,-35.445941999999995,0.9999879999999999,9.075326,1.363447,-40.845605,0.999989,9.178585,P
DRW341810481,0.469236,0.000785,73.835401,0.04175,0.064935,0.351234,0.000837,72.301413,0.041765,0.046694,1.3597569999999999,-32.759735,0.999999,9.07488,1.361615,-38.954793,0.999962,9.179711,F
DRW341810491,0.30549699999999996,0.00059,98.50827199999999,0.041523,0.0283,0.377162,0.000599,82.83788299999998,0.041286,0.027464,1.346817,-25.236679000000002,0.999999,9.075509,1.384103,-38.373005,0.999988,9.174806,P
DRW341810521,0.46374899999999997,0.0006389999999999999,114.370051,0.041859,0.025668,0.357335,0.000665,91.112489,0.041592,0.012991999999999998,1.350644,-38.014655,0.999976,9.07585,1.372529,-39.397737,0.999988,9.179755,P
DRW341810541,0.42988699999999996,0.000536,84.375848,0.041486,0.030275,0.342925,0.00062,95.443501,0.041515,0.046726,1.325424,-33.68371,0.999994,9.076011,1.361312,-38.738384,0.999999,9.178626,P
DRW341810561,0.35640900000000003,0.000767,88.906649,0.041757,0.026158,0.356422,0.0007480000000000001,55.477825,0.041431,0.023741,1.364211,-30.929056,1.0,9.075347,1.37821,-45.683114,0.999977,9.179208,P
DRW341810581,0.438999,0.000554,44.681898,0.041844,0.018363,0.383373,0.000643,76.407333,0.041641,0.0166,1.35781,-37.540521000000005,0.999935,9.076195,1.3746200000000002,-41.440365,0.999996,9.178051,P
DRW341810591,0.295122,0.0008789999999999999,110.966591,0.042286,0.043674,0.378504,0.000641,64.326268,0.041692,0.05727,1.365401,-32.361695000000005,0.9999979999999999,9.075667,1.388206,-42.597023,0.999983,9.177763,P
DRW341810601,0.360511,0.0007440000000000001,90.136094,0.042064,0.038019,0.332348,0.000602,69.940871,0.041757,0.033645,1.3666260000000001,-35.241039,0.999999,9.075486,1.36943,-46.11775,0.999978,9.179383,F
DRW341810641,0.314722,0.000591,106.533033,0.041468,0.024026,0.353641,0.000719,63.281472,0.041328,0.062678,1.359389,-35.183865000000004,0.9999959999999999,9.07656,1.364667,-46.649349,0.999999,9.180826,P
DRW341810651,0.27548,0.000584,122.645319,0.041354,0.041994,0.311519,0.0007830000000000001,114.634151,0.041964,0.063304,1.3363,-45.893243,0.9999379999999999,9.075045,1.359086,-41.235593,0.999999,9.178204,P
DRW341810671,0.266423,0.000802,82.191115,0.041965,0.02654,0.281142,0.00059,111.207265,0.041808,0.054809,1.355351,-39.455339,1.0,9.075999,1.360097,-41.663622,0.999959,9.17087,P
DRW341810681,0.377184,0.000449,51.583296000000004,0.042056,0.018431,0.35428200000000004,0.0005139999999999999,71.052741,0.041966,0.034401999999999995,1.368941,-34.187371,0.999999,9.073537,1.370247,-50.685644,0.999999,9.177709,P
DRW341810701,0.30348,0.0008150000000000001,87.730798,0.041599,0.036293,0.406338,0.001081,113.134971,0.041636,0.051134,1.365804,-37.405072,0.999999,9.075749,1.38414,-46.454309,0.99999,9.178528,P
DRW341810731,0.35635900000000004,0.000589,72.347934,0.041964,0.039964,0.441225,0.000721,66.005014,0.041862,0.055186,1.344633,-35.743438,0.999992,9.075486,1.384874,-51.598527,0.999962,9.178055,P
DRW341810801,0.278093,0.0006230000000000001,104.840585,0.042449,0.017534,0.365282,0.000653,114.586966,0.041732,0.052105999999999986,1.35796,-34.373171,0.9999959999999999,9.075811,1.376023,-41.169685,0.999999,9.177205,P
